latitude,longitude,dpc_type,onsite
42.9327711,-72.2908966,Pure DPC,No
41.1586518,-81.63566809999999,Pure DPC,No
33.9429085,-117.3924558,Hybrid,Yes
34.7108498,-86.74273749999999,Hybrid,No
48.40700649999999,-114.3371395,Pure DPC,No
28.4156743,-81.475738,Pure DPC,No
43.4794571,-88.81091669999999,Pure DPC,No
36.0013544,-95.88503209999999,Pure DPC,No
38.4980346,-89.79378659999999,Hybrid,No
43.051469,-86.218775,Pure DPC,No
37.0682192,-113.549553,Hybrid,No
28.5689901,-81.3649903,Pure DPC,No
33.6163185,-111.906557,Pure DPC,No
38.8838423,-77.16806179999999,Hybrid,No
46.2763987,-119.274024,Pure DPC,No
37.7255736,-97.2430785,Pure DPC,No
35.4822486,-82.5371696,Pure DPC,No
42.9791551,-89.51627239999999,Pure DPC,No
47.678119,-122.3277814,Hybrid,No
37.3728223,-79.2544975,Pure DPC,No
35.0457989,-78.9411106,Pure DPC,No
36.9470037,-84.1041813,Hybrid,No
37.9370236,-107.811509,Pure DPC,No
36.8894447,-89.5860149,Hybrid,No
37.09125909999999,-89.5428712,Hybrid,No
37.1810908,-89.6577765,Hybrid,No
36.9203567,-89.3302925,Hybrid,No
36.8025848,-89.9712064,Hybrid,No
36.8896243,-89.5832845,Hybrid,No
36.5830063,-89.61002189999999,Hybrid,No
36.4267182,-89.7000911,Hybrid,No
36.8913004,-89.581959,Hybrid,No
36.8854416,-89.579084,Hybrid,No
37.2944729,-89.5727892,Hybrid,No
37.3835594,-89.7003007,Hybrid,No
37.559685,-90.30290939999999,Hybrid,No
37.626435,-90.650384,Hybrid,No
37.3050562,-89.52659469999999,Hybrid,No
44.9718125,-93.4997144,Pure DPC,No
46.589911,-112.0392284,Pure DPC,No
36.1154677,-97.0823684,Pure DPC,No
41.7331294,-93.58051789999999,Pure DPC,Yes
30.6435975,-81.4549564,Pure DPC,No
35.310948,-97.49562639999999,Pure DPC,No
40.91552799999999,-81.4284869,Pure DPC,No
33.9552589,-83.9982946,Pure DPC,No
39.0241924,-77.4763074,Hybrid,No
26.6293104,-80.20546139999999,Hybrid,No
39.9584633,-83.0119246,Pure DPC,No
27.9839459,-82.332571,Pure DPC,No
40.7315613,-111.8914996,Pure DPC,No
30.2353492,-81.5159536,Pure DPC,No
43.0470874,-76.14338169999999,Pure DPC,No
17.9974901,-66.61452899999999,Pure DPC,No
30.3569599,-87.15799439999999,Pure DPC,No
31.9900634,-81.13289619999999,Pure DPC,No
38.9301112,-94.6619307,Hybrid,No
40.0675447,-76.303056,Hybrid,No
35.2311566,-97.48236089999999,Pure DPC,No
41.9681262,-87.7605488,Pure DPC,No
38.7138153,-77.7972796,Pure DPC,No
28.522524,-81.46923919999999,Pure DPC,No
35.9128202,-86.8260182,Pure DPC,No
32.2732554,-110.8734161,Hybrid,No
37.908288,-122.0614053,Pure DPC,No
26.5597709,-81.88321789999999,Pure DPC,No
30.5923917,-87.8529324,Pure DPC,No
41.0903833,-81.5312469,Pure DPC,Yes
43.43056199999999,-88.183672,Pure DPC,No
41.4290039,-82.0715688,Pure DPC,No
41.09367839999999,-81.5876172,Pure DPC,No
40.8470032,-74.15803509999999,Pure DPC,No
32.4689367,-84.9688384,Pure DPC,No
43.7486846,-87.8219517,Pure DPC,No
43.728215,-87.84547959999999,Pure DPC,Yes
40.2671117,-74.6764282,Pure DPC,No
38.9248533,-104.7946223,Pure DPC,No
40.716428,-74.0635642,Pure DPC,No
36.5765201,-121.8202294,Pure DPC,No
39.718714,-104.8935353,Pure DPC,No
40.38592939999999,-104.7358697,Pure DPC,No
41.4693896,-81.49646829999999,Pure DPC,No
38.641054,-90.5171956,Pure DPC,No
36.69034380000001,-121.6533536,Pure DPC,No
35.6191514,-82.3210801,Pure DPC,No
33.2238395,-97.1333507,Pure DPC,No
34.8614626,-82.3844058,Pure DPC,No
39.1168188,-77.5397876,Pure DPC,No
35.8448948,-79.0891303,Unknown/Other,No
43.0176905,-89.42892479999999,Pure DPC,No
38.5425505,-106.0065751,Pure DPC,No
42.4497576,-123.3197011,Pure DPC,No
29.6511326,-95.14426560000001,Pure DPC,No
45.0113844,-93.4341141,Pure DPC,No
44.21643390000001,-70.5194501,Pure DPC,No
35.55455740000001,-82.48194989999999,Pure DPC,No
42.7581698,-84.4851381,Pure DPC,No
30.4977668,-84.24487839999999,Pure DPC,No
39.0216801,-77.4769515,Pure DPC,No
43.314688,-73.65394289999999,Pure DPC,No
36.2775852,-95.83381779999999,Pure DPC,No
36.1153382,-115.1104919,Unknown/Other,Yes
33.4147195,-84.5600576,Pure DPC,No
35.5079269,-78.73899229999999,Hybrid,No
29.6417814,-95.56886569999999,Pure DPC,No
47.2419539,-122.4784453,Pure DPC,No
40.71503209999999,-74.31975,Hybrid,No
45.7838821,-122.5369601,Pure DPC,No
44.9717671,-93.0453452,Pure DPC,Yes
39.5909484,-104.9219515,Pure DPC,No
35.1450099,-80.9065151,Pure DPC,No
35.7069467,-81.2174367,Pure DPC,No
39.6062614,-86.1578866,Pure DPC,No
38.4333146,-89.910134,Hybrid,No
39.9351224,-86.0141939,Pure DPC,No
39.0267066,-94.2667345,Pure DPC,No
32.318061,-90.09195919999999,Pure DPC,No
27.9286255,-82.48546019999999,Pure DPC,No
35.4164973,-80.6032458,Pure DPC,No
41.851895,-87.9699739,Hybrid,No
26.0106383,-80.1991743,Pure DPC,No
41.2091979,-96.0979181,Pure DPC,No
32.5313068,-96.8073436,Pure DPC,No
46.18863899999999,-123.8574011,Pure DPC,No
44.5414683,-69.6452238,Pure DPC,No
36.9760806,-121.8849126,Hybrid,No
29.1872353,-82.1284105,Pure DPC,No
38.9753039,-77.0139351,Pure DPC,No
29.6643838,-82.331158,Pure DPC,No
33.654013,-112.1023073,Pure DPC,Yes
40.0505082,-105.0463807,Pure DPC,No
29.7403727,-95.5221211,Pure DPC,No
38.9088297,-77.473872,Hybrid,No
45.6576203,-91.55691270000001,Pure DPC,No
26.5921717,-81.88311449999999,Pure DPC,No
36.7283529,-95.9501277,Pure DPC,No
30.0871104,-95.6178688,Pure DPC,Yes
43.4829312,-111.994316,Hybrid,No
26.5544906,-80.1498221,Pure DPC,No
46.9353747,-122.5924781,Pure DPC,No
27.9308307,-82.28796849999999,Hybrid,No
34.7213506,-86.575223,Hybrid,Yes
34.8917348,-82.07395160000002,Pure DPC,No
33.8854656,-117.9253824,Pure DPC,No
37.2295614,-107.5919201,Pure DPC,No
36.325132,-78.407077,Pure DPC,No
39.8576322,-86.4109397,Pure DPC,No
29.7419724,-98.09618719999999,Pure DPC,No
34.6251197,-92.4960028,Pure DPC,No
35.3672446,-94.37162400000001,Pure DPC,No
35.027245,-80.9692141,Pure DPC,No
26.4865483,-81.8410255,Pure DPC,No
32.035508,-81.010932,Pure DPC,No
43.0407663,-71.4668852,Pure DPC,No
39.9905828,-83.94908029999999,Unknown/Other,No
37.6049679,-77.5938771,Pure DPC,No
48.2130462,-114.3297606,Pure DPC,No
39.9485787,-76.7124776,Pure DPC,No
46.900557,-114.0355476,Hybrid,No
33.3785122,-111.7496898,Pure DPC,No
28.4842262,-81.4575484,Pure DPC,No
34.073719,-84.17097919999999,Pure DPC,No
33.8789548,-83.4346518,Pure DPC,No
37.6862815,-97.1357038,Pure DPC,No
33.3222998,-111.9882096,Pure DPC,No
42.523357,-83.2242916,Pure DPC,No
37.9517617,-76.7486892,Pure DPC,No
37.51735920000001,-77.6134931,Pure DPC,No
39.442867,-89.6506277,Pure DPC,No
44.2700444,-84.2454712,Pure DPC,No
32.8594906,-83.64875239999999,Hybrid,No
40.6873479,-111.8519648,Pure DPC,No
38.8649165,-77.239299,Hybrid,No
35.0838549,-106.6354395,Hybrid,No
44.9433184,-72.1957472,Pure DPC,No
33.3529222,-86.864101,Pure DPC,No
42.8034861,-70.893283,Pure DPC,No
34.8432424,-82.4230924,Pure DPC,No
44.9589418,-93.1649257,Pure DPC,No
47.3234157,-122.5872422,Pure DPC,No
41.4618091,-81.45840749999999,Pure DPC,No
27.8456629,-82.7293614,Pure DPC,No
36.43729709999999,-99.4025434,Pure DPC,No
30.3691237,-97.7374308,Hybrid,No
35.4804439,-97.5222706,Pure DPC,No
33.0905442,-96.83597929999999,Pure DPC,No
30.5044473,-97.84797239999999,Pure DPC,No
42.1881001,-71.8315272,Pure DPC,No
36.0020944,-95.9227688,Pure DPC,No
36.39737849999999,-81.49144050000001,Pure DPC,No
26.3143875,-80.2022908,Pure DPC,No
26.9507795,-82.3273417,Pure DPC,No
41.6398771,-86.7481705,Pure DPC,No
37.983845,-78.3151053,Pure DPC,No
39.943691,-84.0237233,Hybrid,No
41.15913,-111.942789,Pure DPC,No
36.0319624,-78.90770289999999,Pure DPC,No
36.0748487,-115.2412959,Pure DPC,No
39.19313349999999,-96.06934659999999,Pure DPC,No
43.0821968,-70.76260049999999,Pure DPC,No
33.09211519999999,-117.0559167,Pure DPC,No
40.5257205,-105.026551,Pure DPC,No
38.7901725,-104.8232551,Pure DPC,No
29.6535078,-82.4931058,Pure DPC,No
29.7699537,-95.83858939999999,Pure DPC,No
41.676113,-91.5801784,Pure DPC,No
39.1041335,-88.5430299,Pure DPC,No
42.7641083,-86.11736669999999,Pure DPC,No
32.8146926,-85.1832171,Pure DPC,No
26.3628635,-80.1284648,Pure DPC,No
26.9338931,-82.0521536,Unknown/Other,No
29.162814,-82.1201004,Hybrid,No
41.2585771,-75.8835576,Pure DPC,No
41.6322262,-87.8183594,Pure DPC,No
30.4038675,-86.85714569999999,Pure DPC,No
35.0554245,-80.7668626,Pure DPC,No
39.8493663,-105.1555541,Pure DPC,No
39.8619324,-82.99452509999999,Pure DPC,No
41.4959993,-71.3711497,Pure DPC,No
45.1810631,-89.66621409999999,Hybrid,No
39.159588,-91.87687799999999,Pure DPC,No
35.1924972,-106.6805026,Pure DPC,No
38.23109729999999,-120.3687039,Pure DPC,No
30.21620889999999,-97.760303,Pure DPC,No
39.4800755,-106.0446847,Pure DPC,No
41.5458735,-90.619267,Pure DPC,No
33.0304867,-97.3119406,Pure DPC,No
35.7285944,-81.3442815,Pure DPC,No
26.4587134,-80.06711469999999,Pure DPC,No
34.8627405,-111.7952123,Pure DPC,No
41.8469047,-87.9053452,Pure DPC,No
36.843506,-94.3900817,Pure DPC,Yes
32.942203,-97.131968,Pure DPC,No
29.6739385,-95.4126809,Pure DPC,No
39.2285419,-85.90593319999999,Pure DPC,No
40.0772273,-102.2223924,Pure DPC,No
35.187618,-84.87417889999999,Pure DPC,No
42.819987,-73.9375895,Pure DPC,No
29.6988244,-98.1164269,Pure DPC,No
39.13770950000001,-84.4420662,Pure DPC,No
43.08582140000001,-77.54577549999999,Pure DPC,No
35.1843795,-111.6748962,Pure DPC,No
32.843488,-116.9779823,Pure DPC,No
43.0366821,-88.0480341,Pure DPC,No
29.7767076,-95.4132382,Pure DPC,No
36.0418119,-79.8515621,Hybrid,No
27.4956452,-82.5284786,Pure DPC,No
43.0596593,-88.06048129999999,Pure DPC,No
30.2782015,-97.744832,Unknown/Other,No
34.9641596,-89.97260659999999,Pure DPC,No
37.2510883,-79.9488831,Pure DPC,Yes
47.8555175,-92.7044015,Pure DPC,No
44.86625309999999,-93.3298283,Pure DPC,No
41.2398792,-85.81376259999999,Pure DPC,No
35.489472,-81.2513113,Pure DPC,No
42.8202007,-70.88410979999999,Pure DPC,No
41.740215,-71.4381434,Pure DPC,No
34.7836723,-84.9740333,Pure DPC,No
34.4441363,-93.19694989999999,Hybrid,No
39.0850778,-76.8495283,Pure DPC,No
39.9316294,-77.6467021,Pure DPC,No
38.7465036,-121.2644249,Unknown/Other,No
35.0536,-80.81275,Pure DPC,No
37.6942761,-97.2682167,Hybrid,No
39.2167811,-76.8791968,Pure DPC,No
39.1149928,-77.5635865,Pure DPC,No
33.3589746,-111.7879693,Pure DPC,No
38.4256169,-78.8482788,Pure DPC,No
34.2167851,-119.0401139,Pure DPC,No
39.6941801,-104.8958482,Pure DPC,No
48.6010273,-93.41703079999999,Pure DPC,No
33.9059282,-98.49961809999999,Pure DPC,No
28.6565191,-81.19916359999999,Pure DPC,No
38.7950871,-90.5954373,Pure DPC,No
26.2739,-81.74079640000001,Pure DPC,No
30.1744835,-95.604629,Hybrid,No
26.3588909,-81.78833929999999,Pure DPC,No
39.7348053,-92.4715306,Pure DPC,No
30.5062176,-84.2545487,Pure DPC,No
37.1234691,-113.5323469,Pure DPC,No
41.5862174,-85.85891939999999,Hybrid,No
47.0462297,-122.9518281,Pure DPC,No
30.1920569,-98.0913214,Unknown/Other,No
26.136531,-80.11786440000002,Pure DPC,No
26.2660367,-98.21997209999999,Hybrid,No
41.2488789,-96.19268629999999,Pure DPC,No
41.161786,-104.798994,Pure DPC,No
29.5072167,-82.2797046,Pure DPC,No
40.109187,-82.9375225,Pure DPC,No
32.2770122,-95.340149,Pure DPC,No
34.7623888,-84.96314129999999,Pure DPC,No
39.2080144,-84.38426120000001,Pure DPC,No
38.3059504,-77.80911929999999,Pure DPC,No
32.3371271,-90.0681075,Unknown/Other,Yes
39.9708247,-86.23703309999999,Pure DPC,No
47.6251451,-122.5208031,Pure DPC,No
45.4265911,-122.5975221,Pure DPC,No
40.3025851,-84.1692739,Pure DPC,No
33.378325,-84.7404365,Pure DPC,No
43.208025,-71.5342336,Pure DPC,No
33.2003629,-96.69956060000001,Pure DPC,No
39.2080144,-84.38426120000001,Pure DPC,No
43.494163,-88.5437479,Pure DPC,No
39.800433,-105.1372389,Pure DPC,No
40.7135373,-99.0851454,Pure DPC,No
36.0996748,-79.2705515,Pure DPC,Yes
33.366396,-111.9283399,Unknown/Other,No
43.62082789999999,-70.34477,Pure DPC,No
28.0645088,-82.50680779999999,Pure DPC,No
37.2479794,-107.8708301,Pure DPC,No
29.71276439999999,-95.4611917,Pure DPC,No
39.8530745,-77.23299360000001,Pure DPC,No
45.7847087,-108.6118433,Hybrid,Yes
29.8277332,-95.4292431,Pure DPC,No
41.944088,-84.652273,Pure DPC,No
48.0667879,-114.0886094,Pure DPC,No
35.9052508,-84.1101631,Pure DPC,No
30.3499422,-97.54587989999999,Hybrid,No
35.4969317,-82.9804666,Pure DPC,No
27.975369,-81.95829739999999,Pure DPC,No
40.7805143,-89.6200801,Pure DPC,No
32.989365,-96.9974147,Hybrid,No
42.7362163,-71.484571,Hybrid,No
29.655238,-98.62525869999999,Pure DPC,No
30.4977668,-84.24487839999999,Pure DPC,No
39.6650027,-86.10284449999999,Pure DPC,No
28.5404811,-82.500619,Hybrid,No
30.197706,-98.01551119999999,Pure DPC,No
37.9770789,-120.3390014,Hybrid,No
29.7038771,-98.1384217,Pure DPC,No
39.2871276,-81.5300503,Pure DPC,No
41.3904313,-72.8606274,Hybrid,No
30.5303177,-97.80548089999999,Pure DPC,No
31.0513565,-97.38611189999999,Pure DPC,No
40.6400878,-76.0940972,Pure DPC,No
38.0319746,-78.4753987,Pure DPC,No
29.7070865,-95.47409479999999,Pure DPC,No
30.1002756,-97.7595425,Pure DPC,No
44.8540788,-93.0434181,Pure DPC,No
36.067024,-115.2520374,Pure DPC,No
43.0609625,-88.0011746,Pure DPC,No
37.7271576,-89.88365569999999,Hybrid,No
40.717775,-74.0480394,Pure DPC,No
34.5373806,-97.9580696,Pure DPC,No
35.2949724,-81.919153,Pure DPC,No
43.6704414,-92.9782199,Pure DPC,No
42.1233935,-71.1777836,Hybrid,No
34.7537949,-92.4038712,Hybrid,No
41.2872934,-73.4937223,Hybrid,No
26.1514496,-97.9790194,Pure DPC,Yes
47.2675132,-122.5176013,Unknown/Other,No
44.923117,-92.9500918,Pure DPC,No
30.3376055,-81.6716491,Pure DPC,No
29.1311986,-81.00292449999999,Hybrid,No
36.4326776,-77.65315439999999,Pure DPC,No
42.3330147,-72.24271310000002,Pure DPC,No
39.284658,-82.4184446,Pure DPC,No
32.0240705,-81.0924098,Pure DPC,No
41.5281201,-87.6564561,Pure DPC,No
27.5380309,-81.50650189999999,Pure DPC,Yes
35.9507849,-83.9857226,Pure DPC,No
33.5482267,-84.27362029999999,Hybrid,No
44.4499566,-88.08604969999999,Pure DPC,No
29.9422642,-82.1122712,Pure DPC,No
31.3513154,-89.1986994,Pure DPC,No
30.1736351,-82.6403891,Pure DPC,No
36.069567,-80.2742951,Pure DPC,No
38.9414301,-104.7628023,Pure DPC,No
33.5780964,-111.880194,Pure DPC,No
39.5368627,-107.3265845,Pure DPC,No
38.2408864,-85.51814360000002,Pure DPC,No
33.1646142,-101.797916,Pure DPC,No
40.395884,-82.4515378,Pure DPC,No
42.0073123,-93.61781099999999,Pure DPC,No
36.7133923,-81.9708043,Pure DPC,No
39.6456513,-104.8910035,Hybrid,No
26.3595952,-80.1040197,Pure DPC,No
29.770913,-98.7570846,Pure DPC,No
35.8580631,-86.3810424,Pure DPC,No
40.3440326,-80.0524714,Pure DPC,No
36.1141897,-95.9395098,Pure DPC,No
30.183402,-95.4870184,Pure DPC,No
35.3955702,-97.7251369,Pure DPC,No
42.2824103,-87.951988,Pure DPC,No
44.9245861,-123.0431768,Hybrid,No
39.4077703,-104.8547137,Pure DPC,No
30.3105436,-97.7420619,Pure DPC,No
25.9199237,-97.4913717,Pure DPC,No
26.2262121,-98.22658419999999,Pure DPC,No
26.1562265,-97.9579455,Pure DPC,No
26.5441372,-97.7738376,Pure DPC,No
36.2017286,-86.3277332,Pure DPC,No
36.3051995,-86.60783479999999,Pure DPC,No
36.0860328,-79.7952581,Pure DPC,No
44.0514724,-123.0925093,Pure DPC,No
41.9357998,-88.0594993,Pure DPC,Yes
34.3454646,-82.93952620000002,Pure DPC,No
35.9790207,-83.91112439999999,Pure DPC,No
43.4995594,-96.7457306,Hybrid,No
33.174791,-96.71816849999999,Pure DPC,No
38.4065665,-96.17973429999999,Pure DPC,No
39.6742904,-85.7035478,Pure DPC,No
40.6924059,-73.9860842,Pure DPC,No
40.0358126,-75.6266734,Pure DPC,No
43.5900508,-116.2231808,Pure DPC,No
28.1793926,-82.5579537,Unknown/Other,No
43.0318136,-108.4209747,Pure DPC,No
47.528204,-121.868172,Pure DPC,No
35.7420131,-78.7627849,Pure DPC,No
42.671896,-82.9957424,Pure DPC,No
38.6768667,-121.2638568,Pure DPC,No
42.5609395,-83.171005,Pure DPC,No
42.6208356,-83.2438258,Pure DPC,No
30.1784288,-82.66872359999999,Pure DPC,No
36.848549,-76.1885624,Pure DPC,No
39.3297187,-82.98087939999999,Pure DPC,No
40.1538495,-82.68447859999999,Pure DPC,No
33.2607181,-111.7550732,Pure DPC,No
47.0388691,-122.8958427,Hybrid,No
42.0478195,-86.4549019,Pure DPC,No
42.7944164,-85.50711489999999,Pure DPC,No
38.9114656,-94.6522892,Pure DPC,Yes
34.171012,-118.5422334,Pure DPC,No
32.7548982,-117.1451911,Hybrid,No
28.4715055,-81.3685957,Pure DPC,No
30.4666574,-97.64603799999999,Pure DPC,No
43.09002479999999,-76.2393575,Pure DPC,No
39.75106960000001,-104.9891779,Pure DPC,No
29.0149811,-97.36591849999999,Pure DPC,No
46.5451187,-87.40685979999999,Pure DPC,No
44.0766087,-103.1829924,Pure DPC,No
39.8711406,-75.5452921,Pure DPC,No
38.0836299,-78.9336417,Hybrid,No
32.9575052,-96.76848729999999,Pure DPC,No
34.7756246,-96.6348682,Pure DPC,No
43.035893,-85.588256,Pure DPC,No
40.1028264,-84.63301150000001,Pure DPC,No
29.4668012,-98.4879935,Pure DPC,No
29.4668012,-98.4879935,Pure DPC,No
41.250469,-81.4786331,Pure DPC,No
38.8340525,-94.6682161,Pure DPC,No
44.0927031,-123.0644087,Pure DPC,No
32.92617,-97.156742,Pure DPC,Yes
45.750193,-108.5863403,Pure DPC,No
29.4115652,-98.4883839,Pure DPC,No
35.154039,-80.7848897,Unknown/Other,No
30.0852157,-81.5362869,Pure DPC,No
47.6084921,-122.336407,Pure DPC,No
34.0977768,-118.28706,Pure DPC,No
40.2439025,-111.6682617,Pure DPC,No
40.162837,-76.2020553,Pure DPC,No
38.7944154,-90.73572100000001,Pure DPC,No
42.270132,-85.6623511,Hybrid,No
40.415494,-74.174307,Pure DPC,No
36.0172764,-115.1171449,Pure DPC,No
39.9846562,-86.14477049999999,Pure DPC,No
32.2580326,-110.9095159,Pure DPC,No
39.9780277,-76.2741831,Pure DPC,No
33.62023,-111.8814051,Pure DPC,No
41.0646243,-86.2075054,Pure DPC,No
32.958297,-97.152203,Pure DPC,No
38.6165799,-76.9154874,Pure DPC,No
41.9416919,-87.6703222,Pure DPC,No
25.8276263,-80.18737569999999,Pure DPC,No
40.315252,-74.06113119999999,Hybrid,No
27.7817537,-82.6545684,Pure DPC,No
33.4147145,-86.6751517,Pure DPC,No
39.1566126,-75.5241898,Pure DPC,No
29.7422684,-98.0961233,Pure DPC,No
40.0962709,-75.3645694,Pure DPC,No
39.1734622,-84.27779210000001,Pure DPC,No
37.2482697,-76.5025575,Pure DPC,Yes
38.9124287,-94.6638253,Pure DPC,No
33.4544277,-94.087395,Hybrid,Yes
39.68430439999999,-75.73991629999999,Pure DPC,No
34.76044530000001,-92.34040279999999,Hybrid,No
34.1880052,-92.0378432,Pure DPC,No
27.3943646,-82.4357052,Pure DPC,No
40.59612,-111.9382398,Pure DPC,No
35.947324,-84.022551,Pure DPC,No
34.5811361,-86.9810116,Pure DPC,No
35.6522293,-97.4375228,Pure DPC,No
37.6635287,-97.57186949999999,Pure DPC,No
30.2063035,-81.6051592,Pure DPC,No
28.8125638,-81.282322,Pure DPC,No
35.2003552,-83.8261977,Pure DPC,No
37.9726222,-78.2264982,Pure DPC,No
39.838277,-95.731895,Pure DPC,No
34.87778,-82.3180115,Pure DPC,No
46.531434,-122.4850144,Pure DPC,No
34.3087842,-89.93529199999999,Hybrid,No
39.6079808,-84.2264799,Pure DPC,No
30.23711549999999,-84.3628818,Pure DPC,No
40.2287733,-74.92110550000001,Pure DPC,No
33.625006,-117.9048984,Hybrid,No
34.0673362,-84.3157026,Pure DPC,No
35.1357451,-106.589975,Pure DPC,No
33.7106945,-116.2832095,Pure DPC,No
38.8135514,-89.9585593,Pure DPC,No
34.0673362,-84.3157026,Pure DPC,No
40.0604895,-75.1903743,Hybrid,No
41.2939089,-92.6436781,Pure DPC,No
42.68655,-89.0332777,Pure DPC,No
35.8654327,-84.0627746,Pure DPC,No
28.566366,-81.3274909,Pure DPC,Yes
40.0123672,-89.847612,Pure DPC,No
39.0734956,-84.3147098,Pure DPC,No
33.5369003,-82.0774277,Pure DPC,No
37.603455,-77.5706665,Hybrid,Yes
41.1417763,-73.3505144,Unknown/Other,No
36.0758666,-80.311961,Pure DPC,No
43.0200415,-83.6929917,Pure DPC,No
39.8671814,-86.14570289999999,Pure DPC,No
47.914496,-122.0891231,Pure DPC,No
42.7654741,-86.1171899,Pure DPC,No
32.6501569,-97.1339917,Pure DPC,No
27.6530964,-80.3612322,Pure DPC,No
34.1866718,-97.14952860000001,Pure DPC,No
28.0242844,-82.70707469999999,Pure DPC,No
38.9311292,-78.2003026,Pure DPC,No
29.1904789,-82.0865402,Pure DPC,No
45.0275002,-93.03445529999999,Hybrid,No
44.805678,-93.1951764,Hybrid,No
30.1469726,-96.3960695,Pure DPC,No
34.0562133,-84.5944687,Pure DPC,No
48.7938344,-116.303877,Pure DPC,No
40.1111497,-77.0355095,Pure DPC,No
30.1667358,-81.72857239999999,Pure DPC,No
41.720788,-94.930691,Pure DPC,No
36.0354947,-115.1179043,Pure DPC,No
44.9855869,-93.41534709999999,Pure DPC,No
34.58519,-82.62001579999999,Pure DPC,No
43.1479316,-70.67618929999999,Hybrid,No
26.1669306,-80.1056483,Pure DPC,No
44.900483,-89.557744,Pure DPC,No
42.81244540000001,-86.0776089,Pure DPC,No
42.8140012,-73.9814578,Pure DPC,No
28.4422826,-82.5434901,Pure DPC,No
41.1905933,-73.13014299999999,Hybrid,No
26.090334,-80.369056,Hybrid,No
37.1807245,-93.2632012,Pure DPC,No
43.00649689999999,-71.4605244,Pure DPC,No
36.2842262,-98.4803666,Pure DPC,No
42.7882584,-70.8797438,Pure DPC,No
40.1060896,-83.0163348,Pure DPC,No
38.880971,-77.40051009999999,Pure DPC,No
32.3319182,-102.5527641,Pure DPC,No
27.3215069,-82.52748,Unknown/Other,No
45.87992089999999,-95.37725789999999,Pure DPC,No
41.4010902,-99.6396595,Pure DPC,No
38.87737310000001,-94.7784877,Pure DPC,No
36.0614109,-95.9122731,Pure DPC,No
34.4338228,-118.5155901,Pure DPC,No
33.5026787,-117.1507737,Hybrid,Yes
35.8162441,-78.7071252,Pure DPC,No
26.2487901,-80.2022624,Hybrid,No
28.0146417,-82.7122332,Pure DPC,No
45.3644264,-84.9717612,Pure DPC,No
30.258663,-81.5830221,Pure DPC,No
43.0596415,-89.4864817,Unknown/Other,No
43.1563586,-89.28346379999999,Unknown/Other,No
32.9971216,-80.1812577,Pure DPC,No
26.1384696,-80.23991389999999,Hybrid,No
40.73797039999999,-96.6458023,Pure DPC,No
35.1791219,-84.8747626,Pure DPC,No
34.2832027,-83.1176316,Pure DPC,No
36.6800961,-93.22183740000001,Hybrid,No
42.7664023,-84.5075821,Pure DPC,No
41.006021,-76.43292500000001,Pure DPC,No
29.6509609,-95.16419189999999,Pure DPC,No
41.8979616,-79.84470809999999,Pure DPC,No
32.80861,-98.1199188,Pure DPC,No
35.0167373,-80.8512887,Pure DPC,No
19.6174309,-155.9709208,Pure DPC,No
40.7005978,-74.27987329999999,Pure DPC,No
40.9612078,-74.0670214,Pure DPC,No
40.7961389,-74.3759656,Pure DPC,No
40.90104669999999,-74.2161442,Pure DPC,No
40.3146123,-74.43867449999999,Pure DPC,No
40.2333011,-74.311453,Pure DPC,No
40.4188994,-74.1773457,Pure DPC,No
40.7271095,-74.03340899999999,Pure DPC,No
40.8098044,-74.1918312,Pure DPC,No
40.28373149999999,-74.7160859,Pure DPC,No
40.7803348,-73.95674799999999,Pure DPC,No
40.706036,-74.0117903,Unknown/Other,No
40.8312421,-73.03430159999999,Pure DPC,No
40.731994,-73.18808489999999,Pure DPC,No
30.1613221,-85.6630333,Pure DPC,Yes
41.120755,-83.1781432,Pure DPC,No
33.6620133,-85.82537359999999,Pure DPC,No
38.446662,-107.8643073,Pure DPC,Yes
37.2635771,-79.9448713,Pure DPC,No
40.2304301,-111.6681686,Pure DPC,No
27.7712559,-82.7018798,Pure DPC,No
37.2389148,-79.99903789999999,Pure DPC,Yes
29.9974731,-95.6951295,Hybrid,No
29.9865757,-81.4523176,Pure DPC,No
37.55652680000001,-97.271036,Pure DPC,No
32.8641902,-96.44043789999999,Pure DPC,No
29.7065718,-95.46054389999999,Pure DPC,No
29.7508775,-95.5036698,Pure DPC,No
39.3523927,-84.3452786,Pure DPC,No
37.8709737,-122.2723672,Pure DPC,No
47.7476608,-116.7844099,Pure DPC,No
30.3686314,-91.1011888,Pure DPC,No
37.6821197,-97.13493659999999,Pure DPC,No
36.0186736,-95.7968784,Pure DPC,No
28.090791,-80.5702562,Pure DPC,No
47.3191376,-122.5931628,Pure DPC,No
47.0471252,-122.8417982,Pure DPC,No
33.0129159,-96.5404173,Unknown/Other,No
42.6146615,-82.96322169999999,Pure DPC,No
42.0868597,-72.0605748,Pure DPC,No
40.1160363,-75.6950131,Pure DPC,No
29.7403636,-95.52213189999999,Pure DPC,No
43.4968071,-96.706955,Pure DPC,No
42.9679489,-73.7927495,Pure DPC,No
38.3407052,-75.1227493,Pure DPC,Yes
34.869578,-82.25187939999999,Pure DPC,No
37.77485009999999,-90.6168059,Hybrid,No
33.3369282,-111.775973,Pure DPC,No
47.2029064,-122.2267814,Pure DPC,No
44.4520449,-73.20839260000001,Pure DPC,No
32.0044096,-81.1090289,Pure DPC,No
40.9286171,-98.37915260000001,Unknown/Other,No
